	orf_name_a	gene_name_a	orf_name_b	gene_name_b	Zone	GI_PCC	CS_PCC	GE_PCC
3838	YLR264W	RPS28B	YPL222W	FMP40	C	-0.05761	NA	-0.3656
3839	YLR267W	BOP2	YNL189W	SRP1	C	-0.00583	NA	NA
3840	YLR267W	BOP2	YOR375C	GDH1	D	0.01645	-0.167228038	NA
3841	YLR267W	BOP2	YPL151C	PRP46	C	0.0035	NA	NA
3842	YLR268W	SEC22	YNR039C	ZRG17	C	-0.00516	0.150418242	0.1804
3843	YLR268W	SEC22	YOL044W	PEX15	C	-0.0478	0.153607019	NA
3846	YLR274W	MCM5	YNL075W	IMP4	B	-0.11185	NA	0.253
3847	YLR274W	MCM5	YPL262W	FUM1	C	-0.02053	NA	0.0537
3848	YLR275W	SMD2	YOR159C	SME1	A	0.34605	NA	0.6045
3849	YLR275W	SMD2	YPR182W	SMX3	A	0.57414	NA	0.3917
3851	YLR288C	MEC3	YML024W	RPS17A	B	-0.03112	NA	-0.0581
3852	YLR288C	MEC3	YMR068W	AVO2	B	0.0088	0.0459466	0.4603
3854	YLR288C	MEC3	YMR193W	MRPL24	B	0.00607	NA	0.3834
3855	YLR288C	MEC3	YNL067W-B		C	-0.03868	NA	NA
3856	YLR288C	MEC3	YNL135C	FPR1	B	-0.00929	0.327982182	0.0469
3857	YLR288C	MEC3	YOR368W	RAD17	A	0.48647	0.841270452	0.4739
3858	YLR288C	MEC3	YPL223C	GRE1	C	-0.00404	0.113190241	NA
3859	YLR288C	MEC3	YPR018W	RLF2	B	0.08841	0.077105653	0.3849
3860	YLR288C	MEC3	YPR067W	ISA2	C	NA	NA	0.4002
3867	YLR291C	GCD7	YML015C	TAF11	B	-0.01503	NA	0.3645
3873	YLR291C	GCD7	YMR055C	BUB2	C	0.01975	NA	0.1693
3875	YLR291C	GCD7	YMR267W	PPA2	C	-0.02997	NA	0.1209
3877	YLR291C	GCD7	YNL036W	NCE103	C	-0.03041	NA	-0.0801
3879	YLR291C	GCD7	YNL055C	POR1	C	-0.05709	NA	0.0073
3880	YLR291C	GCD7	YNL075W	IMP4	B	0.12869	NA	0.5328
3885	YLR291C	GCD7	YNL334C	SNO2	C	-0.0322	NA	NA
3891	YLR291C	GCD7	YOR072W-B		C	-0.0184	NA	NA
3897	YLR291C	GCD7	YPL002C	SNF8	B	-0.0262	NA	0.0861
3898	YLR291C	GCD7	YPL018W	CTF19	B	-0.03009	NA	NA
3900	YLR291C	GCD7	YPL055C	LGE1	C	0.01285	NA	-0.0912
3905	YLR291C	GCD7	YPL148C	PPT2	C	0.05159	NA	NA
3908	YLR292C	SEC72	YPL070W	MUK1	B	0.01213	0.002268815	0.1805
3916	YLR313C	SPH1	YOL069W	NUF2	B	-0.02178	NA	NA
3917	YLR313C	SPH1	YPL077C		C	0.00659	0.025482714	NA
3918	YLR315W	NKP2	YLR433C	CNA1	B	0.02334	NA	NA
3919	YLR315W	NKP2	YNL086W	SNN1	B	0.00212	NA	NA
3920	YLR315W	NKP2	YPL002C	SNF8	B	-0.00979	NA	NA
3934	YLR335W	NUP2	YMR239C	RNT1	B	-0.05701	NA	0.3603
3936	YLR346C	CIS1	YLR356W	ATG33	D	0.03383	0.208397046	NA
3937	YLR346C	CIS1	YML088W	UFO1	C	-0.00564	0.423291648	NA
3939	YLR347C	KAP95	YMR023C	MSS1	C	0.04779	NA	4.00E-04
3940	YLR347C	KAP95	YPL059W	GRX5	C	NA	NA	0.0741
3942	YLR347C	KAP95	YPL173W	MRPL40	B	NA	NA	0.1802
3943	YLR347C	KAP95	YPL188W	POS5	C	NA	NA	0.1843
3944	YLR356W	ATG33	YML064C	TEM1	D	-0.00016	NA	NA
3945	YLR356W	ATG33	YML130C	ERO1	C	-0.02627	NA	NA
3946	YLR356W	ATG33	YNL204C	SPS18	D	NA	-0.134487468	NA
3947	YLR356W	ATG33	YNL315C	ATP11	D	0.04928	NA	NA
3948	YLR356W	ATG33	YNR022C	MRPL50	C	-0.05173	NA	NA
3949	YLR356W	ATG33	YOL026C	MIM1	D	NA	NA	NA
3950	YLR356W	ATG33	YPL135W	ISU1	D	0.00891	0.052772498	NA
3951	YLR356W	ATG33	YPR020W	ATP20	C	0.00723	-0.06165505	NA
3953	YLR368W	MDM30	YMR017W	SPO20	C	-0.04614	NA	NA
3954	YLR368W	MDM30	YMR068W	AVO2	B	0.03564	NA	0.3692
3955	YLR368W	MDM30	YMR299C	DYN3	B	-0.0091	NA	NA
3956	YLR368W	MDM30	YNL204C	SPS18	C	0.04662	NA	NA
3957	YLR368W	MDM30	YOL111C	MDY2	B	0.0084	NA	0.1793
3958	YLR368W	MDM30	YOR057W	SGT1	B	-0.05297	NA	0.404
3959	YLR368W	MDM30	YPL018W	CTF19	B	0.00583	NA	NA
3960	YLR368W	MDM30	YPL173W	MRPL40	B	-0.01909	NA	0.3176
3961	YLR368W	MDM30	YPR178W	PRP4	B	0.07956	NA	0.4264
3966	YLR385C	SWC7	YLR417W	VPS36	B	-0.02796	0.02469449	0.0565
3968	YLR385C	SWC7	YML064C	TEM1	C	0.02677	NA	0.2764
3978	YLR405W	DUS4	YPL108W		D	0.05745	0.291750118	0.6146
3979	YLR407W		YOR061W	CKA2	C	0.07746	0.258599786	NA
3980	YLR417W	VPS36	YMR077C	VPS20	B	0.64336	0.893157126	0.411
3999	YLR423C	ATG17	YPL077C		C	0.00639	NA	NA
4001	YLR423C	ATG17	YPL166W	ATG29	A	-0.01826	NA	0.3797
4007	YLR433C	CNA1	YMR073C	IRC21	C	0.03326	-0.18273305	0.2239
4009	YLR433C	CNA1	YOR157C	PUP1	B	3.00E-05	NA	0.1486
4010	YLR433C	CNA1	YPL065W	VPS28	B	-0.02292	0.02376749	0.2728
4014	YLR438C-A	LSM3	YPR178W	PRP4	A	0.22999	NA	0.1486
4015	YLR439W	MRPL4	YPL173W	MRPL40	A	0.48132	NA	0.6505
4016	YLR440C	SEC39	YLR452C	SST2	C	-0.06036	NA	0.1905
4018	YLR441C	RPS1A	YML088W	UFO1	B	0.01888	0.01514171	-0.2337
4026	YML011C	RAD33	YOR157C	PUP1	C	-0.02018	NA	0.2896
4027	YML014W	TRM9	YNR046W	TRM112	D	-0.0615	NA	0.5449
4028	YML015C	TAF11	YML098W	TAF13	A	0.33765	NA	0.2685
4030	YML016C	PPZ1	YMR271C	URA10	D	-0.00188	0.026666171	NA
4031	YML016C	PPZ1	YMR311C	GLC8	D	0.0807	0.254738775	0.1796
4032	YML016C	PPZ1	YOR054C	VHS3	C	-0.09101	NA	0.1387
4040	YML031W	NDC1	YMR153W	NUP53	A	NA	NA	NA
4041	YML031W	NDC1	YNR019W	ARE2	C	NA	NA	0.0335
4042	YML031W	NDC1	YNR039C	ZRG17	C	NA	NA	0.4213
4050	YML048W	GSF2	YMR153W	NUP53	C	-0.01288	0.11173495	NA
4051	YML048W	GSF2	YPR159W	KRE6	D	NA	NA	0.3238
4052	YML051W	GAL80	YML112W	CTK3	C	0.00848	NA	0.1141
4054	YML051W	GAL80	YMR153W	NUP53	C	-0.00438	0.037101753	NA
4056	YML051W	GAL80	YNL086W	SNN1	C	-0.00913	-0.054322208	NA
4057	YML051W	GAL80	YNL309W	STB1	C	-0.03263	NA	0.1451
4062	YML051W	GAL80	YOR232W	MGE1	C	0.04944	NA	0.1774
4067	YML051W	GAL80	YPL173W	MRPL40	C	0.00798	NA	0.2218
4068	YML054C-A		YPL070W	MUK1	C	0.05614	NA	NA
4069	YML055W	SPC2	YMR153W	NUP53	B	-0.0511	0.090833212	NA
4070	YML055W	SPC2	YNL125C	ESBP6	C	-0.01513	-0.001521269	-0.0921
4073	YML063W	RPS1B	YML064C	TEM1	C	-0.02022	NA	0.1384
4074	YML063W	RPS1B	YPL001W	HAT1	B	0.00145	NA	0.2431
4075	YML064C	TEM1	YML094W	GIM5	C	NA	NA	0.1768
4076	YML064C	TEM1	YMR077C	VPS20	C	NA	NA	0.1648
4077	YML064C	TEM1	YMR153W	NUP53	C	0.05032	NA	NA
4078	YML064C	TEM1	YMR232W	FUS2	D	0.02602	NA	0.1081
4080	YML064C	TEM1	YNL055C	POR1	D	NA	NA	-0.1623
4081	YML064C	TEM1	YNL086W	SNN1	C	0.01733	NA	NA
4082	YML064C	TEM1	YNL334C	SNO2	D	NA	NA	NA
4083	YML064C	TEM1	YOL111C	MDY2	C	0.0272	NA	0.0346
4084	YML064C	TEM1	YOL149W	DCP1	C	NA	NA	0.2408
4086	YML064C	TEM1	YOR060C	SLD7	D	NA	NA	0.2948
4089	YML064C	TEM1	YPL077C		D	NA	NA	NA
4091	YML064C	TEM1	YPL148C	PPT2	D	NA	NA	NA
4092	YML064C	TEM1	YPR045C	THP3	D	-0.05068	NA	0.1117
4093	YML064C	TEM1	YPR128C	ANT1	D	0.00706	NA	0.315
4094	YML064C	TEM1	YPR174C		D	0.00799	NA	NA
4098	YML088W	UFO1	YMR090W		C	0.03672	0.076340794	0.198
4099	YML088W	UFO1	YNL122C		C	0.02897	0.076290926	0.0569
4100	YML088W	UFO1	YOL086C	ADH1	C	NA	NA	0.0409
4101	YML088W	UFO1	YOR008C-A		C	-0.01139	0.128495068	NA
4102	YML088W	UFO1	YOR015W		C	NA	0.070057972	NA
4103	YML088W	UFO1	YOR110W	TFC7	B	NA	NA	0.4207
4104	YML094W	GIM5	YOR185C	GSP2	B	0.04334	NA	-0.1911
4106	YML097C	VPS9	YML097C	VPS9	D	NA	NA	NA
4109	YML108W		YPL225W		D	-0.021	0.177462343	0.3656
4113	YML121W	GTR1	YOR368W	RAD17	B	0.00595	-0.025110937	0.3134
4114	YML125C	PGA3	YMR153W	NUP53	C	0.02319	NA	NA
4115	YML125C	PGA3	YNR039C	ZRG17	D	0.00814	NA	0.1271
4116	YML130C	ERO1	YNL315C	ATP11	C	0.01421	NA	0.0257
4117	YML130C	ERO1	YPL135W	ISU1	C	-0.01697	NA	0.174
4120	YMR018W	PEX9	YMR077C	VPS20	C	-0.026	-0.16674119	NA
4121	YMR018W	PEX9	YMR264W	CUE1	C	-0.00717	0.023835359	NA
4122	YMR018W	PEX9	YNL117W	MLS1	D	NA	0.069439575	NA
4123	YMR018W	PEX9	YNL165W		D	0.02018	NA	NA
4124	YMR020W	FMS1	YMR265C		D	-0.0305	-0.03781707	NA
4127	YMR022W	UBC7	YMR264W	CUE1	C	0.42675	0.548541096	0.4852
4130	YMR032W	HOF1	YOL128C	YGK3	D	NA	NA	NA
4131	YMR032W	HOF1	YOR181W	LAS17	C	NA	NA	0.2381
4132	YMR042W	ARG80	YMR043W	MCM1	D	0.0017	NA	NA
4139	YMR052W	FAR3	YNL078W	NIS1	C	0.01301	-0.130212186	0.1009
4140	YMR052W	FAR3	YNL086W	SNN1	B	0.01066	0.145967353	NA
4141	YMR055C	BUB2	YMR232W	FUS2	D	0.01143	0.351585104	0.0293
4142	YMR055C	BUB2	YOR158W	PET123	C	NA	0.095867155	0.0944
4143	YMR055C	BUB2	YPL173W	MRPL40	C	0.05793	NA	0.2553
4144	YMR068W	AVO2	YMR094W	CTF13	B	0.02652	NA	0.189
4146	YMR068W	AVO2	YNL189W	SRP1	B	0.01017	NA	0.1121
4150	YMR077C	VPS20	YMR239C	RNT1	B	0.02105	NA	0.3003
4151	YMR077C	VPS20	YNL189W	SRP1	B	-0.02288	NA	0.2344
4152	YMR077C	VPS20	YOR275C	RIM20	B	0.3626	0.526834	0.4461
4153	YMR077C	VPS20	YPL002C	SNF8	B	0.32828	0.889166486	0.3055
4154	YMR077C	VPS20	YPL065W	VPS28	B	0.50276	0.853281788	0.5531
4157	YMR091C	NPL6	YNL189W	SRP1	B	NA	NA	0.3757
4158	YMR094W	CTF13	YMR168C	CEP3	A	0.10202	NA	0.4636
4166	YMR096W	SNZ1	YNL334C	SNO2	D	0.04454	-0.142702494	NA
4167	YMR100W	MUB1	YNL094W	APP1	D	-0.0185	0.040017682	0.2817
4174	YMR135C	GID8	YPL070W	MUK1	B	-0.01289	0.123222347	0.4545
4177	YMR146C	TIF34	YPL105C	SYH1	C	-0.01853	NA	0.4992
4178	YMR150C	IMP1	YMR276W	DSK2	C	0.03079	0.189427006	0.118
4179	YMR153W	NUP53	YMR153W	NUP53	A	NA	NA	NA
4180	YMR153W	NUP53	YNL111C	CYB5	C	-0.00391	-0.048354149	NA
4181	YMR153W	NUP53	YNL219C	ALG9	C	0.01496	-0.080117044	NA
4182	YMR153W	NUP53	YNL223W	ATG4	C	0.01593	NA	NA
4183	YMR153W	NUP53	YNL234W		C	0.03327	NA	NA
4184	YMR153W	NUP53	YNL280C	ERG24	C	0.01011	NA	NA
4185	YMR153W	NUP53	YPL191C		C	0.01669	-0.031871686	NA
4186	YMR153W	NUP53	YPR159C-A		C	0.03842	NA	NA
4187	YMR153W	NUP53	YPR174C		C	0.00232	0.36350892	NA
4188	YMR158W	MRPS8	YOR223W	DSC3	C	NA	NA	0.1101
4191	YMR168C	CEP3	YOL036W		C	0.0285	NA	0.3352
4192	YMR168C	CEP3	YOR279C	RFM1	B	0.00843	NA	0.2715
4193	YMR168C	CEP3	YPL173W	MRPL40	B	-0.07109	NA	0.2373
4198	YMR213W	CEF1	YNL189W	SRP1	B	-0.0601	NA	0.0193
4199	YMR213W	CEF1	YOL054W	PSH1	B	0.01058	NA	0.473
4200	YMR213W	CEF1	YOR158W	PET123	B	NA	NA	0.1787
4201	YMR213W	CEF1	YPL151C	PRP46	A	0.35539	NA	0.471
4202	YMR213W	CEF1	YPL173W	MRPL40	B	0.03535	NA	0.2674
4203	YMR214W	SCJ1	YNL086W	SNN1	C	0.04199	0.0816716	NA
4204	YMR214W	SCJ1	YOL132W	GAS4	D	-0.04984	-0.0554077	0.012
4208	YMR232W	FUS2	YNL189W	SRP1	C	0.028	NA	0.0835
4212	YMR239C	RNT1	YNL334C	SNO2	C	-0.02312	NA	NA
4213	YMR239C	RNT1	YOL149W	DCP1	B	-0.02658	NA	0.4144
4214	YMR239C	RNT1	YPL077C		C	-0.03815	NA	NA
4215	YMR240C	CUS1	YOR319W	HSH49	A	0.3374	NA	0.4986
4216	YMR244C-A	COA6	YPL222W	FMP40	D	-0.00584	-0.051433873	0.3715
4217	YMR256C	COX7	YPL112C	PEX25	C	-0.06079	NA	NA
4218	YMR265C		YPR072W	NOT5	C	NA	NA	NA
4219	YMR267W	PPA2	YMR267W	PPA2	D	NA	NA	NA
4221	YMR270C	RRN9	YOR158W	PET123	B	NA	NA	0.3737
4222	YMR276W	DSK2	YMR276W	DSK2	D	NA	NA	NA
4223	YMR276W	DSK2	YNL328C	MDJ2	C	-0.02994	-0.254933777	-0.0242
4224	YMR276W	DSK2	YPL096W	PNG1	D	-0.08635	0.297379741	0.2157
4231	YMR298W	LIP1	YNL173C	MDG1	D	-0.00808	NA	NA
4233	YMR298W	LIP1	YPR159W	KRE6	D	NA	NA	0.073
4241	YMR312W	ELP6	YPL101W	ELP4	A	0.60133	NA	0.4507
4246	YMR315W-A		YNL232W	CSL4	C	-0.01806	NA	NA
4259	YNL036W	NCE103	YOR157C	PUP1	C	-0.04893	NA	0.2083
4260	YNL037C	IDH1	YOR136W	IDH2	D	0.4017	NA	0.8826
4269	YNL044W	YIP3	YOR097C		D	-0.03604	0.105931275	NA
4271	YNL044W	YIP3	YPL199C		D	0.05554	-0.037155572	0.2415
4274	YNL051W	COG5	YPL059W	GRX5	C	NA	NA	0.0896
4275	YNL053W	MSG5	YPL135W	ISU1	D	-0.0662	0.100937609	0.3253
4276	YNL055C	POR1	YPR103W	PRE2	C	NA	NA	0.5158
4277	YNL055C	POR1	YPR107C	YTH1	C	-0.0073	NA	0.2286
4279	YNL073W	MSK1	YOR368W	RAD17	C	NA	NA	0.1193
4280	YNL075W	IMP4	YNL147W	LSM7	B	NA	NA	NA
4281	YNL075W	IMP4	YPL018W	CTF19	B	0.05879	NA	NA
4283	YNL084C	END3	YNL086W	SNN1	B	0.07501	0.198784473	NA
4284	YNL086W	SNN1	YNL086W	SNN1	A	NA	NA	NA
4285	YNL086W	SNN1	YNL107W	YAF9	B	0.01089	NA	NA
4286	YNL086W	SNN1	YNL189W	SRP1	B	-0.04002	NA	NA
4287	YNL086W	SNN1	YOL069W	NUF2	B	-0.01451	NA	NA
4290	YNL086W	SNN1	YPL065W	VPS28	B	0.00421	0.136146705	NA
4291	YNL086W	SNN1	YPL070W	MUK1	B	-0.01941	0.016360507	NA
4292	YNL086W	SNN1	YPR083W	MDM36	C	0.01353	0.229381144	NA
4293	YNL086W	SNN1	YPR105C	COG4	B	0.00438	NA	NA
4300	YNL093W	YPT53	YNL100W	MIC27	D	0.06682	0.376809886	0.3437
4304	YNL100W	MIC27	YNL131W	TOM22	C	NA	NA	0.4963
4305	YNL100W	MIC27	YOL147C	PEX11	D	0.01135	-0.012094574	0.2946
4306	YNL100W	MIC27	YPL099C	INA17	D	0.05638	0.204919197	0.4801
4307	YNL100W	MIC27	YPL112C	PEX25	D	-0.03642	0.118974475	0.2553
4308	YNL100W	MIC27	YPR128C	ANT1	D	-0.00513	0.077133472	0.3419
4313	YNL111C	CYB5	YNR039C	ZRG17	D	0.02724	-0.103381879	0.1461
4314	YNL111C	CYB5	YPR159W	KRE6	D	NA	NA	0.1247
4316	YNL116W	DMA2	YNL165W		D	0.01591	NA	0.3895
4319	YNL125C	ESBP6	YNL146W		D	0.08072	0.350680462	NA
4320	YNL125C	ESBP6	YNL234W		D	0.07166	NA	0.1034
4321	YNL125C	ESBP6	YOL073C	DSC2	D	0.07371	NA	0.2992
4322	YNL125C	ESBP6	YPL096C-A	ERI1	C	-0.02946	NA	NA
4323	YNL125C	ESBP6	YPL192C	PRM3	D	-0.062	0.189919726	NA
4324	YNL125C	ESBP6	YPL218W	SAR1	C	NA	NA	0.0023
4325	YNL125C	ESBP6	YPR170W-B		D	NA	NA	NA
4327	YNL130C	CPT1	YPR159W	KRE6	D	NA	NA	0.1596
4331	YNL136W	EAF7	YPR023C	EAF3	A	0.06972	NA	0.0033
4332	YNL146W		YNR039C	ZRG17	D	-0.02524	0.356185572	NA
4333	YNL147W	LSM7	YOR159C	SME1	A	NA	NA	NA
4334	YNL147W	LSM7	YOR167C	RPS28A	B	-0.01301	0.130077849	NA
4335	YNL147W	LSM7	YPR178W	PRP4	A	0.24079	NA	NA
4336	YNL147W	LSM7	YPR182W	SMX3	A	0.03563	NA	NA
4337	YNL153C	GIM3	YOR158W	PET123	B	NA	NA	0.0828
4338	YNL153C	GIM3	YPL173W	MRPL40	B	0.00866	NA	0.2177
4339	YNL153C	GIM3	YPL188W	POS5	C	NA	NA	0.1619
4341	YNL156C	NSG2	YOL044W	PEX15	D	0.05886	NA	NA
4346	YNL189W	SRP1	YOL111C	MDY2	B	-0.00542	NA	0.048
4347	YNL189W	SRP1	YOR018W	ROD1	C	-0.02265	NA	0.1466
4349	YNL189W	SRP1	YOR023C	AHC1	B	-0.01247	NA	0.0325
4353	YNL189W	SRP1	YOR279C	RFM1	B	-0.01215	NA	0.1781
4356	YNL189W	SRP1	YOR388C	FDH1	C	0.04619	NA	0.0484
4358	YNL189W	SRP1	YPL059W	GRX5	C	NA	NA	0.2332
4361	YNL189W	SRP1	YPL148C	PPT2	C	0.00281	NA	NA
4362	YNL189W	SRP1	YPL157W	TGS1	C	0.01405	NA	0.1697
4363	YNL189W	SRP1	YPL173W	MRPL40	B	0.03748	NA	0.2463
4364	YNL189W	SRP1	YPL188W	POS5	C	NA	NA	0.3056
4368	YNL193W		YPL180W	TCO89	C	NA	0.070893192	NA
4369	YNL193W		YPR015C		D	NA	-0.005599363	NA
4371	YNL200C	NNR1	YNL200C	NNR1	D	NA	NA	NA
4375	YNL204C	SPS18	YOR223W	DSC3	D	NA	-0.063797299	NA
4376	YNL214W	PEX17	YPL112C	PEX25	C	0.15944	0.355550221	NA
4383	YNL230C	ELA1	YPL046C	ELC1	A	0.02132	0.164437188	NA
4390	YNL264C	PDR17	YPL272C	PBI1	D	0.06246	0.096568281	0.044
4391	YNL268W	LYP1	YPR159W	KRE6	D	NA	NA	0.5326
4394	YNL280C	ERG24	YPR159W	KRE6	D	NA	NA	0.1333
4396	YNL287W	SEC21	YPL010W	RET3	A	0.19703	NA	0.3821
4400	YNL290W	RFC3	YOL094C	RFC4	A	NA	NA	0.653
4406	YNL333W	SNZ2	YNL334C	SNO2	D	0.02026	0.162057827	NA
4407	YNR004W	SWM2	YPL157W	TGS1	D	0.31723	NA	NA
4408	YNR010W	CSE2	YOL139C	CDC33	B	NA	NA	NA
4416	YNR039C	ZRG17	YOR067C	ALG8	D	0.05236	-0.131565584	0.2882
4417	YNR039C	ZRG17	YPL096C-A	ERI1	C	0.02282	NA	NA
4418	YNR039C	ZRG17	YPL191C		D	-0.01691	-0.080680578	0.2853
4419	YNR039C	ZRG17	YPL218W	SAR1	C	NA	NA	0.0783
4420	YNR039C	ZRG17	YPR170W-B		D	NA	NA	NA
4421	YNR039C	ZRG17	YPR174C		D	0.04104	-0.340966198	NA
4422	YNR046W	TRM112	YOL124C	TRM11	D	0.02719	NA	0.5668
4426	YOL002C	IZH2	YPR159W	KRE6	D	NA	NA	0.3147
4432	YOL044W	PEX15	YPL192C	PRM3	D	0.00466	-0.123655338	NA
4433	YOL044W	PEX15	YPL218W	SAR1	C	NA	NA	NA
4434	YOL054W	PSH1	YPL093W	NOG1	B	-0.02526	NA	0.3072
4439	YOL085C		YPL070W	MUK1	C	0.04993	0.130748356	NA
4441	YOL111C	MDY2	YOL111C	MDY2	A	NA	NA	NA
4444	YOL128C	YGK3	YPR175W	DPB2	C	NA	NA	NA
4446	YOL139C	CDC33	YOR276W	CAF20	B	NA	NA	0.6698
4451	YOR015W		YPR170W-B		D	NA	NA	NA
4453	YOR034C	AKR2	YOR171C	LCB4	D	0.0279	NA	NA
4455	YOR039W	CKB2	YOR061W	CKA2	A	0.23906	0.269023037	0.6726
4460	YOR066W	MSA1	YPR120C	CLB5	D	0.02301	0.109383587	0.3524
4461	YOR069W	VPS5	YOR132W	VPS17	A	0.28984	0.798334817	0.4368
4462	YOR075W	UFE1	YPL070W	MUK1	B	0.00254	NA	0.2797
4467	YOR117W	RPT5	YOR259C	RPT4	A	0.48452	NA	0.8373
4468	YOR123C	LEO1	YPL173W	MRPL40	B	-0.02929	NA	0.3089
4474	YOR158W	PET123	YOR368W	RAD17	B	NA	-0.013447398	0.4077
4475	YOR158W	PET123	YPL077C		C	NA	0.188350845	NA
4476	YOR158W	PET123	YPL166W	ATG29	B	NA	-0.006887179	0.1679
4477	YOR159C	SME1	YOR368W	RAD17	B	-0.05977	NA	0.2791
4483	YOR176W	HEM15	YPL018W	CTF19	C	NA	NA	NA
4487	YOR226C	ISU2	YPR072W	NOT5	C	NA	NA	0.09
4492	YOR269W	PAC1	YPR040W	TIP41	D	0.02991	-0.13442108	0.225
4494	YOR279C	RFM1	YPR017C	DSS4	C	0.03428	-0.037593949	NA
4499	YOR368W	RAD17	YPL002C	SNF8	B	0.03178	0.05140834	0.2488
4500	YOR368W	RAD17	YPL146C	NOP53	C	0.00836	NA	0.2863
4501	YOR368W	RAD17	YPL148C	PPT2	C	0.06509	NA	NA
4502	YOR368W	RAD17	YPL194W	DDC1	A	0.64494	0.84807847	0.3528
4503	YOR368W	RAD17	YPL268W	PLC1	C	NA	NA	0.298
4507	YPL002C	SNF8	YPL065W	VPS28	B	0.35209	0.903657138	0.2936
4511	YPL031C	PHO85	YPL219W	PCL8	B	0.01719	NA	0.2207
4512	YPL032C	SVL3	YPL032C	SVL3	D	NA	NA	NA
4517	YPL068C		YPL128C	TBF1	C	0.08024	NA	NA
4521	YPL077C		YPL166W	ATG29	C	0.00658	0.284008315	NA
4522	YPL077C		YPR083W	MDM36	D	0.0464	0.187772552	NA
4528	YPL107W		YPL222W	FMP40	D	-0.03843	0.100443494	0.4075
4530	YPL112C	PEX25	YPR128C	ANT1	D	0.12639	0.445811488	0.3697
4533	YPL129W	TAF14	YPL188W	POS5	C	NA	NA	0.2357
4534	YPL151C	PRP46	YPR083W	MDM36	C	0.02634	NA	0.1871
4535	YPL157W	TGS1	YPL157W	TGS1	D	NA	NA	NA
4538	YPL192C	PRM3	YPR159W	KRE6	D	NA	NA	NA
4540	YPL218W	SAR1	YPR174C		C	NA	NA	NA
4541	YPL264C		YPR159W	KRE6	D	NA	NA	0.2428
4543	YPR006C	ICL2	YPR006C	ICL2	D	NA	NA	NA
4544	YPR018W	RLF2	YPR018W	RLF2	A	NA	NA	NA
4548	YPR083W	MDM36	YPR083W	MDM36	D	NA	NA	NA
4550	YPR113W	PIS1	YPR159W	KRE6	D	NA	NA	0.3577
4552	YPR128C	ANT1	YPR128C	ANT1	D	NA	NA	NA
4553	YPR159W	KRE6	YPR174C		D	NA	NA	NA
4554	YPR170W-B		YPR174C		D	NA	NA	NA
4555	YPR174C		YPR174C		D	NA	NA	NA